inventor_id,name,country
fl:mi_ln:kuppers-2,Michael Küppers,DE
fl:go_ln:nagai-2,Gou Nagai,JP
fl:ty_ln:wilson-3,Tyler Wilson,US
fl:yo_ln:kim-724,Young-Ky Kim,KR
fl:zi_ln:cen-3,Zitao Cen,US
fl:mi_ln:dyas-1,Michael Dyas,US
fl:se_ln:zeng-1,Senxiong Zeng,US
fl:mi_ln:zhang-160,Ming Zhang,US
fl:ro_ln:hartke-1,Robert J. Hartke,US
fl:ma_ln:weber-4,Matthew P. Weber,US
fl:mi_ln:sakakibara-4,Michihiro Sakakibara,JP
fl:al_ln:lieber-1,Alex Lieber,US
fl:gu_ln:sidhu-9,Gurjit Sidhu,US
fl:ji_ln:li-438,Jinhong Li,CN
fl:gu_ln:niu-13,Guifang Niu,CN
fl:mi_ln:moghimi-1,Michael Hoomani Moghimi,US
fl:yu_ln:chen-870,Yuzhao Chen,US
kpanm8hlbjggm40azsmftqw8q,Alexander Frawley,US
fl:zh_ln:luo-172,Zhengming Luo,US
fl:dm_ln:kolesnyk-1,Dmytro Kolesnyk,UA
fl:ja_ln:usowicz-1,James E. Usowicz,US
fl:am_ln:adsul-1,Amol Adsul,IN
fl:yi_ln:lin-334,Yingjie Lin,CN
fl:ji_ln:titus-1,Jitto Titus,US
fl:ju_ln:yang-158,Jun Feng Yang,US
kpduz2ppurmwsolqiwh57onwa,Rachel Johanna Maria van den Broek,NL
fl:ti_ln:jaeger-1,Tim Jaeger,DE
fl:go_ln:wang-31,Gongfu Wang,CN
fl:ch_ln:johns-8,Charles W. Johns,US
fl:ke_ln:yokoyama-10,Keisuke Yokoyama,JP
fl:ch_ln:bates-3,"Charles Lyman Bates, III",US
fl:ab_ln:alnuaim-1,Abdulrahman M. Alnuaim,SA
fl:me_ln:wang-98,Mengyi Wang,CN
fl:ku_ln:yang-109,Kui Yang,US
fl:to_ln:arevalo-1,Tomas Arevalo,US
fl:su_ln:jangam-2,Sujit Jangam,US
fl:mi_ln:hatfield-4,Michael Luke Hatfield,US
fl:yu_ln:wu-400,Yuting Wu,CN
fl:ma_ln:li-59,Man LI,CN
fl:mi_ln:lin-296,Mingzhi Lin,CN
fl:yi_ln:liu-158,Yi Li Liu,CN
fl:ya_ln:liang-40,Yanzhen Liang,CN
fl:xi_ln:chen-641,Xiaolian Chen,US
kpjl0tykbhlehmtig643pa19u,Eugene Rontal,US
fl:ri_ln:bushey-1,Richard D. Bushey,US
kpkc3u66f07ofk4cyvmpsfy59,Joost Koopmans,US
fl:hu_ln:zhang-266,Huiqiang Zhang,US
fl:an_ln:bernard-5,Andrew Scott Bernard,US
fl:ch_ln:cao-115,Chao Cao,US
fl:mi_ln:li-309,Miaocong Li,CN
fl:de_ln:healy-5,Denise Healy,US
fl:ch_ln:goeller-1,Christian A. Goeller,US
fl:al_ln:suwanto-1,Aldina Suwanto,FR
fl:ke_ln:mader-2,Kent Mader,CA
fl:ku_ln:chang-125,Kuo-Wei Chang,TW
fl:gl_ln:bradbury-1,Glenn Allen Bradbury,US
fl:re_ln:wohlfart-1,Reinhold Wohlfart,DE
fl:mi_ln:narabu-1,Mikio Narabu,JP
kpoklst1fairk0kyo67r9ock5,Adnan Bunjaku,US
fl:ed_ln:mazzeo-1,Edoardo Mazzeo,IT
kpq6e2cb569rvv8lfuzj42e1i,Dave Buckoski,US
fl:su_ln:lian-2,Su-Hui Lian,CN
fl:na_ln:katayama-12,Naoki Katayama,JP
fl:da_ln:dahl-6,David Dahl,US
fl:ch_ln:zhang-488,Chengjie Zhang,US
fl:mi_ln:willfort-1,Michael Willfort,DE
fl:ya_ln:nagaki-2,Yasuhito Nagaki,JP
fl:ma_ln:hagler-3,Mark Hagler,US
fl:er_ln:meier-8,Erwin Meier,CH
fl:co_ln:buckingham-2,Colin Richard Buckingham,US
kprhqd142yv8x3unspq9egmfu,Walter Schafhuber,AT
fl:mi_ln:murray-10,Michael Murray,US
kpscrlrd0g7eba4px3vvic7f6,Judd Wasserman,US
fl:li_ln:deng-39,Liying Deng,CN
fl:li_ln:dai-43,Lina Dai,CN
fl:ga_ln:stecklein-1,Gary L. Stecklein,US
fl:zh_ln:zheng-142,Zhesheng Zheng,US
fl:ro_ln:mulholland-5,Ronald Scott Mulholland,CA
fl:st_ln:spencer-26,Stephen Spencer,US
fl:ji_ln:zeng-96,Jiasheng Zeng,CN
fl:cu_ln:laugh-1,Curt Austin Laugh,US
fl:mi_ln:herre-1,Michael J. Herre,US
fl:da_ln:kim-445,Daesik Kim,KR
fl:jo_ln:garito-1,Jon C. Garito,US
fl:de_ln:burke-13,Demetrius Joseph Burke,US
fl:to_ln:shinohara-5,Tomonari Shinohara,JP
fl:ji_ln:zhou-480,Jingji Zhou,US
fl:yi_ln:lee-83,Yi Fang Lee,TW
fl:ca_ln:ficaja-1,Catherine Ficaja,FR
fl:al_ln:castellucci-1,Alessandro Castellucci,ES
fl:ma_ln:yoshida-17,Masao Yoshida,JP
fl:fa_ln:stigliani-1,Fabrizio Buonamassa Stigliani,CH
fl:ka_ln:takigawa-5,Kanya Takigawa,JP
kq1mcoj2ojx69mf7eakn30cpa,Natalia Tsybina,US
fl:da_ln:danforth-2,David B Danforth,US
fl:da_ln:peterson-38,Darion R. Peterson,US
fl:za_ln:zupancic-1,Zachary W. Zupancic,US
fl:ak_ln:biyani-1,Akshay A. Biyani,US
fl:mi_ln:zheng-28,Michelle Zheng,CA
fl:le_ln:devries-1,Leendert DeVries,US
fl:al_ln:bennett-24,Alfred Bennett,US
fl:ch_ln:phelan-4,Chris Phelan,US
fl:cl_ln:wilson-10,Clive Wilson,GB
fl:yu_ln:su-31,Yu Soon Su,SG
fl:ke_ln:yue-6,Kejia Yue,US
kq6ml66bj3prbr2jgbb7on5go,Norma Arn,US
fl:an_ln:roblin-1,Andrew Roblin,CA
fl:su_ln:pieh-2,Sung-Hoon Pieh,KR
fl:li_ln:chen-179,Lifeng Chen,CN
fl:ju_ln:cho-34,Jun-Hyeong Cho,KR
fl:ja_ln:guenther-8,Jacob Froese Guenther,US
fl:an_ln:logue-1,Anthony Thomas Logue,AU
fl:fr_ln:fiorotto-1,Francesco Fiorotto,IT
fl:tr_ln:bauters-1,Trent T. Bauters,US
fl:yo_ln:lee-327,Young Hwa Lee,KR
fl:yi_ln:zhang-301,Yilong Zhang,CN
fl:be_ln:chaykin-1,Benjamin Chaykin,US
fl:xi_ln:du-137,Xiaodian Du,US
fl:ma_ln:vest-1,Matthew Vest,US
fl:do_ln:gallagher-4,Donald Wesley Gallagher,US
fl:bi_ln:shu-5,Bin Shu,US
fl:mi_ln:mahler-7,Mitchell B. Mahler,US
fl:ol_ln:kachanov-2,Olexandr Kachanov,LT
fl:li_ln:miao-8,Liping Miao,CN
fl:ma_ln:putman-1,Matthew C. Putman,US
fl:ju_ln:zhou-5,Junhui Zhou,CN
fl:ke_ln:nien-1,Keng-Hao Nien,TW
fl:ma_ln:mantovan-1,Mauro Mantovan,US
fl:yu_ln:dong-69,Yue Dong,CN
fl:jo_ln:eulert-1,Joshua Alfred Eulert,CA
fl:xi_ln:zhang-343,Xiao Zhang,CN
fl:al_ln:potts-4,Alex Potts,US
fl:ve_ln:niska-1,Veli-Pekka Niska,FI
kqgf9dhwd08fhs9bfana12tvh,Christian Bergqvist,SE
fl:ni_ln:sardar-3,Nick Sardar,GB
fl:mi_ln:hautamaki-3,Miika Hautamäki,US
fl:hu_ln:tian-30,Huixian Tian,US
fl:pa_ln:damoura-1,Paulo Damoura,US
kqjxzsh1z2haftrivowdxyipv,Molly Siebenaler,US
fl:lo_ln:abdulhadi-1,Louay Abdul-Hadi,US
fl:fa_ln:hatt-1,Fabienne Hatt,CH
kqla9a8rc63rxqkfvfrgb3hah,Eduardo Carnalla,US
fl:da_ln:howard-14,David Howard,US
fl:sw_ln:barenhoff-1,Swen Barenhoff,DE
fl:ma_ln:kagekata-1,Masahiro Kagekata,JP
fl:pe_ln:wilson-5,Peter Alvin Wilson,US
kqobsv6iyn2nx008oirkygo3l,Sirikarn Saisamorn,TH
fl:wo_ln:jeong-113,Woonghee Jeong,KR
fl:we_ln:cason-1,Wesley Lydell Cason,US
fl:do_ln:schuster-7,Don A. Schuster,US
fl:sh_ln:nishii-7,Shigeo Nishii,JP
fl:ch_ln:napierroden-1,Christyne Napier-Roden,US
fl:ol_ln:seil-1,Olivier Seil,US
fl:ch_ln:fitzgerald-21,Christian Fitzgerald,US
fl:ta_ln:chen-172,Tao Chen,US
fl:xi_ln:li-693,Xianzhen Li,CN
kqt7xz4beqz3p2887xehjogr7,Neelufar Ghalichi Mir,US
fl:pa_ln:mathieu-1,Paul Mathieu,AU
fl:sh_ln:li-765,Shaochong Li,CN
fl:ni_ln:kahane-1,Nikhil B. Kahane,US
fl:an_ln:delaney-2,Andrew W. Delaney,US
fl:ch_ln:cate-1,Christopher Cate,US
kqvx0ws6qmxf7zgyh2n0usqe5,Atom Li,CN
kqwdvrnpyte0kvu640zugzrey,Kristina Anne Maryla Szegidewicz,CA
fl:ji_ln:xu-254,Jianmei Xu,CN
fl:ya_ln:fischbacher-1,Yannick Fischbacher,US
kqxt5r0qcsbksi836a3mkldg4,K. G. C. Van Eijk,NL
fl:ma_ln:rendall-1,Matthew Allen Rendall,CA
fl:wa_ln:campbell-14,Wade Campbell,US
fl:zh_ln:wu-213,Zhimou Wu,CN
fl:st_ln:downs-2,Steven E. Downs,US
fl:pi_ln:wismayer-1,Pierre Schembri Wismayer,MT
fl:gu_ln:smith-7,Guergana Smith,US
fl:so_ln:ruan-2,Songyi Ruan,CN
fl:xi_ln:dai-61,Xiangyu Dai,US
fl:pa_ln:mabry-2,Paul Mabry,US
fl:ke_ln:ford-12,Keith W. Ford,US
fl:fe_ln:duan-10,Fei Fan DUAN,CN
fl:ji_ln:qiu-44,Jianguo Qiu,US
fl:hu_ln:wen-29,Hualiang Wen,CN
fl:to_ln:fujimoto-15,Tomoaki Fujimoto,JP
fl:se_ln:qiu-1,Senhui Qiu,DE
fl:ax_ln:roth-2,Axel Roth,DE
fl:pe_ln:su-34,Pengxiang Su,CN
fl:xi_ln:gu-77,Xiaoqiang Gu,CN
fl:ni_ln:george-6,Nicole Altanise George,US
kr30cgnvrrpgyfxre9uudhz97,Elliot Kindt,US
fl:to_ln:yoshioka-26,Tokujin Yoshioka,JP
fl:ma_ln:essilfietaylor-1,Maurice Takyi Essilfie-Taylor,DE
fl:ya_ln:moon-7,Yang Jin Moon,US
fl:je_ln:burton-12,Jeremy Gould Burton,US
fl:gr_ln:katz-2,Gregory Katz,US
fl:mi_ln:fenech-1,Michael Fenech,AU
fl:ca_ln:lam-3,Cang Lam,US
fl:xi_ln:pang-52,Xingzhong Pang,US
fl:ro_ln:eernisse-1,Ross Eernisse,US
fl:al_ln:feldman-24,Alex Feldman,CA
fl:ch_ln:chan-414,Christopher Chan,US
fl:ch_ln:emmons-1,Christopher Daniel Emmons,US
fl:ji_ln:lv-82,Jianliang Lv,US
fl:zh_ln:wang-799,Zhiyue Wang,CN
fl:da_ln:bradley-29,Daria Bradley,US
fl:qu_ln:yang-10,Quan Yang,CN
fl:ke_ln:mcdonald-14,Kevin Michael McDonald,US
fl:ky_ln:ashida-1,Kyoichi Ashida,JP
fl:eu_ln:an-4,Eunjung An,KR
fl:ji_ln:li-394,Jian LI,CN
fl:jo_ln:borg-3,Jonathan Borg,US
fl:jo_ln:beckman-5,John Christiaan Beckman,US
fl:je_ln:voelker-1,Jennifer Voelker,US
fl:yi_ln:liu-140,Yi-Ling Liu,US
fl:mi_ln:armocida-1,Michael Anthony Armocida,US
krcggokfrfjluwbk2zpglfe00,Blair Michael McLay,NZ
fl:be_ln:oppenheimer-2,Benjamin D. Oppenheimer,US
fl:ri_ln:ma-4,Richard Ma,US
fl:mi_ln:zhao-20,Mingming Zhao,CN
fl:ya_ln:liang-43,Yanyu Liang,US
fl:br_ln:jones-66,Brian Jones,US
fl:ke_ln:schaaf-1,Kenneth Schaaf,US
fl:mi_ln:hicks-14,Michael Reece Hicks,US
fl:po_ln:chi-6,Po-Sheng Chi,US
fl:ha_ln:rothman-1,Hagai Rothman,US
krheui5e5gkl0kafjoqzzrxah,Steven J Borre,US
fl:ka_ln:wang-78,Kai Wang,CN
fl:da_ln:kang-57,Dae Woon Kang,KR
krigyg9u0rfaa5jk8cvreau9o,Alberto Zanotti,US
fl:sa_ln:maldonado-6,Samuel A. Maldonado,US
fl:br_ln:maule-1,Bryan David Maule,US
fl:wo_ln:kim-76,Won Ho Kim,US
fl:li_ln:huang-340,Lizhu Huang,CN
fl:br_ln:pollett-2,Brian Lindsay Pollett,AU
fl:ka_ln:urushizaki-1,Kazuhira Urushizaki,JP
fl:bi_ln:kocer-1,Bilge Kocer,US
fl:da_ln:maciel-1,Daniel Maciel,US
fl:da_ln:ruiz-11,Daniel Pareja Ruiz,GB
fl:ya_ln:zheng-72,Yaping Zheng,CN
fl:sc_ln:larsen-6,Scott Larsen,US
fl:we_ln:zhou-137,Wendou Zhou,CN
fl:sh_ln:ingham-1,Shayne Ingham,US
fl:is_ln:kirbawy-1,Isaac Kirbawy,US
fl:ch_ln:wang-1816,Chunliang Wang,CN
krppqreo0047mameoo4a6nw3m,Nathan Grant McEwan,US
fl:bo_ln:davis-5,Bobby Davis,US
fl:an_ln:auquier-1,Andrew L. Auquier,US
fl:xu_ln:mu-11,Xuequn Mu,US
fl:sa_ln:leonard-3,Sarah Leonard,US
krrbi5uirxunwl354el4c67v1,Uchechukwu Obiefule,US
fl:er_ln:watts-4,Eric A. Watts,US
fl:sh_ln:tsujii-7,Shinya Tsujii,JP
fl:ke_ln:stone-5,Keith Stone,US
fl:sh_ln:wang-1168,Shuling Wang,CN
fl:da_ln:jeseritz-1,Darren S. Jeseritz,US
fl:ke_ln:chui-1,Kenny Chui,US
krtvaywxlhbaks084ekv8qrv6,Jennifer Dydyk,US
fl:ja_ln:klimoski-1,Jason Klimoski,US
fl:st_ln:bartolucci-4,Stefano Bartolucci,SG
fl:ai_ln:kishimoto-1,Ai Kishimoto,JP
fl:na_ln:fujitsuka-1,Naoto Fujitsuka,JP
fl:vi_ln:ho-10,Victor Shaun Ho,US
fl:br_ln:lamoureux-3,Bruno Lamoureux,US
fl:ho_ln:lv-25,Hongguang Lv,CN
fl:to_ln:wunberg-2,Tobias Wunberg,DE
fl:xi_ln:chen-655,Xiyue Chen,CN
fl:jo_ln:woodward-18,Jonathan Woodward,US
fl:zh_ln:liu-113,Zhenping Liu,CN
fl:er_ln:huang-24,Erjie Huang,US
fl:ph_ln:baker-6,Phillip Baker,US
fl:jo_ln:son-55,Joohee Son,KR
fl:zi_ln:zhou-13,Zixuan Zhou,US
fl:mi_ln:kim-76,Min Jeong Kim,KR
fl:bo_ln:berns-1,Bob Steven Berns,US
fl:st_ln:borselius-1,Stefan Borselius,SE
fl:mi_ln:mclaughlin-6,Michael McLaughlin,US
fl:hi_ln:shimizu-69,Hirotomo Shimizu,JP
fl:qu_ln:liu-59,Quanyou Liu,CN
fl:ta_ln:ha-52,Taisuk Ha,KR
fl:ja_ln:tan-4,Jason Tan,AU
fl:he_ln:jupille-1,Henry Arthur Jupille,US
fl:ma_ln:saunders-19,Mark Saunders,US
fl:mi_ln:koss-6,Michael S Koss,US
fl:ma_ln:petrides-2,Matthew John Petrides,US
fl:lu_ln:shen-3,Lu Shen,US
fl:ki_ln:eriksen-1,Kim Eriksen,DK
ks78hep3skreetixk4s7j2j1w,Okazaki Koji,JP
fl:st_ln:ward-37,Steve Ward,CA
fl:ch_ln:chen-1649,Chao-Chuan Chen,CN
ks8dlrzd2o09qktawr3qq1zbl,Tammy Eisenschenk,IT
ks8e8uwzcffnzvlgzyxh9e4h3,Etay Ben Menachem,IL
fl:ch_ln:painter-6,Cherylyn Diane Painter,US
fl:ma_ln:lafauci-2,Mariagrazia LaFauci,US
fl:sh_ln:liu-578,Shanshan Liu,CN
fl:ro_ln:may-17,Robert May,US
ks9whcu4f1bus87si7naqo2m2,Ema Luana Sina,US
fl:ro_ln:sfakianakis-1,Rona Sfakianakis,US
ksa9fk7zvawvntiboo3eks8cp,Laurtisen Søren,DK
fl:ry_ln:busnardo-1,Ryan Burl Busnardo,US
fl:ta_ln:kubota-15,Takuya Kubota,JP
fl:sh_ln:chen-1459,Shuixian Chen,US
fl:we_ln:li-164,Wentao Li,CN
fl:th_ln:quigley-3,Thomas Quigley,US
fl:mi_ln:sanders-4,Michael David Sanders,US
fl:yu_ln:zheng-193,Yuxue Zheng,US
fl:fr_ln:eschenbacher-1,Frank Eschenbacher,DE
fl:ga_ln:yu-19,Gang Yu,CN
fl:al_ln:logan-7,Alexandra Logan,US
fl:gu_ln:li-202,Guolin LI,US
fl:yu_ln:yang-351,Yuanhua Yang,CN
fl:ca_ln:tucker-12,Carl Tucker,US
fl:jo_ln:morabito-1,Joshua Morabito,AU
fl:da_ln:popp-4,Davis Popp,US
fl:ne_ln:gallagher-5,Neal Gallagher,CA
fl:ga_ln:ling-2,Gaetano Ling,US
ksgjj55fiexmdpymrv8spv9pr,Lauren Cardiello,US
fl:mi_ln:bright-4,Mike Bright,US
fl:su_ln:kye-1,Sung Bong Kye,KR
fl:ja_ln:meyer-53,Jacqueline Dawn Meyer,US
fl:yo_ln:lai-15,Yongchuang Lai,US
fl:ar_ln:rajasingham-6,Arjuna Indraeswaran Rajasingham,US
ksjq6a9sk81uzn4jj7c47rjnw,Adam Glynn-Finnegan,US
fl:ro_ln:berka-2,Ronen Berka,IL
fl:sh_ln:cummings-2,Sharon Cummings,US
fl:wa_ln:owens-6,Wayne Owens,US
fl:an_ln:hodges-3,Ana Hodges,US
fl:ad_ln:oestreicher-1,Adam John Oestreicher,US
fl:be_ln:catt-1,Benjamin Lance Catt,NZ
fl:jo_ln:brown-93,Joshua Brown,US
fl:da_ln:zinn-3,Daniel L. Zinn,US
fl:jo_ln:harris-68,John C. Harris,US
fl:ja_ln:hedden-2,Jackson Henry HEDDEN,US
fl:yi_ln:zhang-97,Yikai Zhang,US
ksqgq873pgdgodpuc0u5dsl2k,Lloyd Scher,US
fl:er_ln:petterson-1,Eric Petterson,US
fl:ju_ln:vandeutekom-2,Judith Christina Theodora Van Deutekom,NL
fl:hs_ln:hsu-106,Hsiu-Chu Hsu,US
fl:da_ln:mock-4,Daniel Mock,CH
fl:ch_ln:branca-1,Christopher Ryan Branca,US
fl:ma_ln:weiss-24,Matthias Weiss,AU
fl:zh_ln:zeng-104,ZhenHao Zeng,US
fl:an_ln:wang-37,An Wen Wang,TW
fl:ab_ln:mayur-1,Abhilash J. Mayur,US
fl:ku_ln:kamle-1,Kunal Kamle,US
fl:ja_ln:nickey-1,James Todd Nickey,US
fl:gr_ln:kane-5,Grace McAlpine Kane,US
fl:di_ln:dijkstra-2,Dirk Dijkstra,DE
ksxrpwbjpldrauxpvcrxur2hf,Alexandre Daniel René Auguste Martin Corbelli,FR
fl:ta_ln:park-29,Tae Jin Park,KR
fl:sh_ln:he-169,Shaomin He,CN
fl:ia_ln:fox-2,Ian Fox,US
kt04u1r7bh6a1lfcftg0wck5o,Issac John Trotts,US
fl:al_ln:deluca-5,Alessio De Luca,AT
fl:di_ln:lugrin-1,Didier Lugrin,US
fl:st_ln:dillon-1,Stacey R. Dillon,US
fl:ju_ln:chung-8,Jui-Chun Chung,TW
fl:fe_ln:he-14,Feitong He,CN
fl:ha_ln:aizenkraft-1,Haviv Aizenkraft,IL
fl:ma_ln:brett-1,Matthew L. Brett,CA
fl:su_ln:li-50,Suzhen Li,CN
fl:fa_ln:chen-105,Fangting Chen,CN
fl:qi_ln:li-356,Qinming Li,CN
fl:ak_ln:ijichi-1,Akira Ijichi,JP
kt44f7zn97hwrca5mz7vbmr2l,Vlada Neal,US
fl:ra_ln:haber-4,Rachel Haber,US
fl:tu_ln:beijer-1,Tue Beijer,SE
fl:ax_ln:unger-1,Axel Unger,DE
fl:ch_ln:daco-1,Christian Daco,US
fl:fa_ln:smith-8,Fayanna Smith,US
fl:ro_ln:wortman-3,Robert Wortman,US
fl:ja_ln:sapp-1,Jaclyn C. Sapp,US
fl:ji_ln:liao-117,Jinsheng LIAO,US
fl:ro_ln:schmidt-52,Ronald W. Schmidt,US
fl:ta_ln:omran-2,Taryn Omran,US
fl:ki_ln:muenzer-2,Kimberlee Muenzer,US
fl:ke_ln:chiba-10,Kentaro Chiba,JP
fl:ne_ln:amar-2,Neil Amar,US
fl:ke_ln:thomas-33,Kent Jason Thomas,US
fl:ol_ln:deaton-1,Olivia French Deaton,US
fl:yo_ln:yun-18,Young Sun YUN,KR
fl:ta_ln:sato-107,Takeshi Sato,JP
fl:to_ln:shimuta-1,Toru Shimuta,JP
fl:te_ln:moncure-1,Ted Moncure,US
fl:bl_ln:lariviere-1,Blake Lariviere,CA
fl:ti_ln:ley-1,Tim Ley,DE
ktfsluehvosiy1ymvm0aaunxi,Tom Ostermann,DE
fl:fe_ln:bradley-2,Felicia V. Bradley,US
fl:ru_ln:huang-120,Ruiying Huang,CN
fl:st_ln:eggleston-1,Steven Eggleston,US
fl:la_ln:lo-6,Lap Shun Lo,CN
fl:be_ln:oglesby-1,Benjamin George Oglesby,GB
fl:so_ln:zeleke-1,Solomon Tadesse Zeleke,AU
fl:ce_ln:jiao-1,Ce Jiao,CN
fl:ch_ln:botha-1,Christo John Botha,ZA
fl:jo_ln:jelinek-1,Johanna Jelinek,SE
fl:xi_ln:zhang-694,Xiaoqian Zhang,US
fl:ho_ln:lin-112,Hongli Lin,CN
fl:ma_ln:mclaurine-1,"Mark McLaurine, II",US
fl:ha_ln:zabaleta-1,Haritz Zabaleta,ES
ktpb0wvqp34cixlqqtzysv61u,Vadim Popowski,BE
fl:zh_ln:zhang-710,Zhikun Zhang,US
fl:ji_ln:gu-101,Jin Ho Gu,KR
ktqmdggd9ofssiaovstwddbof,Rebecca Attia,US
fl:yi_ln:cao-58,Yingzi Cao,CN
fl:bl_ln:miller-4,Blair Miller,US
fl:st_ln:skrainar-1,Stephen F Skrainar,US
fl:hi_ln:annaka-2,Hidekuni Annaka,JP
fl:ch_ln:yan-10,Chengliang Yan,CN
fl:ha_ln:oosawa-2,Hanako Oosawa,JP
fl:ji_ln:kong-52,Jianxi KONG,CN
fl:ty_ln:callaway-1,Tyler Stokes Callaway,US
fl:pe_ln:agbo-1,Peter Agbo,US
ktuzvdye0037d6hfjzkhfkwcn,Rosemary Riddick,US
fl:ra_ln:moore-30,Rachel Moore,US
fl:we_ln:huang-423,Weigong Huang,US
fl:yo_ln:lee-215,Yong Su Lee,KR
fl:ja_ln:winsor-3,James Winsor,US
fl:yu_ln:nagayo-2,Yuri Nagayo,JP
fl:hi_ln:fujioka-22,Hiroyuki Fujioka,JP
fl:be_ln:rabb-1,Benjamin Rabb,US
fl:io_ln:bozikis-1,Ioannis Bozikis,GR
fl:ch_ln:lehmann-4,Christian Lehmann,US
fl:mi_ln:voss-5,Michael Voss,US
fl:jo_ln:conradorecasens-1,Jordi Conrado-Recasens,US
fl:gr_ln:basin-1,Grigoriy Basin,US
fl:al_ln:margiott-1,Alex Michael Margiott,US
fl:sa_ln:thomas-12,Samuel Haydn Andrew Thomas,GB
ku07eo2awa4oja2fsxb03y8ym,Jimmy L. Deese,US
fl:jo_ln:greene-28,Jordan Spencer Greene,US
fl:to_ln:hosokawa-6,Toshiaki Hosokawa,JP
fl:ma_ln:sidhu-1,Maninder K. Sidhu,US
fl:jo_ln:price-39,Jordan Price,US
fl:mo_ln:brittnell-1,Morne Brittnell,US
fl:yu_ln:ye-79,Yuyi Ye,CN
fl:kr_ln:kan-1,Kristi Kan,US
fl:ri_ln:wallace-12,Richard Wallace,US
fl:ut_ln:egerland-1,Ute Egerland,DE
fl:re_ln:ruefer-1,Rebecca U. Ruefer,US
fl:mi_ln:kurtz-3,Michael Kurtz,CA
fl:do_ln:kramer-3,Douglas W. Kramer,US
fl:an_ln:devine-2,Anne Devine,US
fl:ki_ln:kimura-7,Kiyohiro Kimura,JP
fl:ju_ln:chen-309,Juntao Chen,US
fl:ha_ln:khanna-1,Harjeet Khanna,AU
fl:je_ln:canton-2,Jeroen Canton,IS
fl:ti_ln:feng-10,Tiantian Feng,JP
fl:ll_ln:thomas-2,Lloyd Gene Thomas,US
fl:jo_ln:murphy-65,Jodi Murphy,US
fl:to_ln:kuwabara-8,Tomohiko Kuwabara,JP
fl:mi_ln:tolvanen-1,Mika Tolvanen,FI
fl:ch_ln:okoli-1,Chukwunonso Nzubechukwu Okoli,US
fl:st_ln:browne-4,Stephen Douglas Browne,US
fl:xi_ln:shen-112,Xijie Shen,CN
fl:he_ln:pisor-1,Henry Pisor,US
fl:ry_ln:spanke-1,Ryan A. Spanke,US
fl:ge_ln:goes-1,Gerardus Johannus Maria Goes,US
fl:ma_ln:stahl-4,Mark Stahl,US
fl:de_ln:nitch-1,Derek Colin Nitch,ZA
fl:bi_ln:terry-1,Billy Terry,US
fl:gi_ln:coppola-4,Giuseppe Coppola,US
fl:da_ln:simpson-15,David Slade Simpson,US
fl:fe_ln:mueller-2,Felix Mueller,AT
fl:to_ln:sheehan-2,Tommy Sheehan,US
fl:ho_ln:liu-42,Hongde Liu,US
fl:jo_ln:eskandari-1,Joseph Eskandari,US
fl:sa_ln:teruki-1,Satoru Teruki,US
fl:li_ln:wang-447,Lizhen Wang,CN
fl:bo_ln:liu-63,Bomei Liu,US
fl:ma_ln:ohara-23,Masaaki Ohara,JP
fl:jo_ln:foltz-6,John S. Foltz,US
kuhg2ytlz77la2s5rwhzxv6fe,Fabio Perotti,US
fl:er_ln:frazee-1,Eric Frazee,US
fl:ch_ln:chang-940,Chao-Chun Chang,TW
fl:de_ln:liu-111,Dezhi Liu,US
fl:cy_ln:iwuc-1,Cyprian Iwuc,MT
fl:yu_ln:ye-71,Yueping Ye,CN
fl:pa_ln:kaplan-2,Paula M. Kaplan,US
fl:ra_ln:schmieding-2,Randy D. Schmieding,US
fl:wo_ln:park-182,WonKeun Park,KR
fl:no_ln:fujikawa-3,Norio Fujikawa,US
fl:li_ln:yang-204,Li Yang,US
fl:br_ln:cinquegrano-1,Bridget Cinquegrano,US
fl:me_ln:yuan-21,Mengyue Yuan,CN
fl:mi_ln:ma-27,Mingxin Ma,US
fl:bo_ln:yin-11,Bowen Yin,CN
fl:ch_ln:chang-396,Chieh-Hung Chang,TW
fl:ru_ln:mccurdy-1,Russell Lewis McCurdy,US
fl:ma_ln:slack-9,Matthew Slack,US
fl:su_ln:ko-73,Su Jeong Ko,KR
fl:ki_ln:shin-23,Ki Hoon Shin,KR
fl:sa_ln:mankotia-1,Sanjeev Mankotia,US
kuopd3h6yw5ircok62wrkbg8q,Trevor Basset,US
fl:en_ln:cheng-8,Enbu Cheng,CN
fl:br_ln:hiberty-1,Bruno Hiberty,FR
fl:ph_ln:prestigomo-2,Phillip D. Prestigomo,US
fl:da_ln:medart-1,Daniel Medart,DE
kuq8g1hebn9lppk5hpfmd1oi4,Kimmo Juhani Vienola,FI
fl:pr_ln:kapur-1,Prianjali Kapur,IT
fl:ne_ln:cicchitto-1,Nelson A. Cicchitto,US
fl:ji_ln:jeon-33,Jieun Jeon,US
fl:sh_ln:nakai-31,Shinji Nakai,JP
fl:ke_ln:matthews-17,Kelvin James Matthews,GB
fl:ha_ln:wang-269,Haiou Wang,CN
fl:ma_ln:renz-6,Marcus Renz,DE
fl:ad_ln:szpyt-1,Adam Szpyt,DE
fl:yu_ln:dai-74,Yueqin Dai,US
fl:ri_ln:johnson-43,Richard C. Johnson,US
fl:ir_ln:williams-6,Irene Williams,US
fl:yo_ln:huang-150,Youcai Huang,US
fl:le_ln:fremar-1,Leanne Fremar,US
